Unnamed: 0,LLM,rating:,poem,close_text,semantic_dist
365,GPT3,16.399583704415118,"Aus Ebenbild eines lichten herzens
Gestaltet nach dem ewigen Plan
Dem Widerschein des Weltenherzens ,
Hat alles Sein sein Ursprung dran .
Doch was das Wort nicht wissen sagen
Und nur in tiefster Stille weiß
Das ist das Rätsel das wir wagen .
Das sich in allen Räumen regt
Das ist der Sinn des ganzen schaffen
Das nur die Stille sich erhält
Und doch in allen noch erschaffen
Ein jedes Ding in sich enthält
Das ist der Sinn des ganzen wissens
Ein jedes Ding in sich enthält
Die quelle allen Seins und Wissens","Dem Ganzen lebe, dem Du angehörst,
          Und ohne das Du nichts und elend bist,
          Der Menschheit, Deinem Volk und Deinen Freunden.
          Zerbrich der Selbstsucht schnöde Zwingherrschaft,
          Begreife das Nothwend'ge und sei frei.
          In Demuth beuge Dich dem einzig Ew'gen:
          Dem unaussprechlich heiligen Geheimniß,
          Das in dem Abgrund der Unendlichkeit
          Stets treibt und wirkt, vom dunkelblauen Mantel
          Dem Blick mehr zugedeckt als offenbart. –
          Hast Du dies Ew'ge frommen Sinns geahnt,
          Nie wirst Du um Vergänglichkeit mehr klagen,
          Und Friede, heiliger und unentweihter,
          Als er in aller Priester Tempel wohnt,
          Der Friede der Entsagung wird Dein Herz,
          So lang' es pocht, beseligend durchdringen.
          – Ja, wahre Seligkeit ist nur der Friede,
          Die Harmonie mit Schicksal, Welt und Menschen
          Und mit dem eignen gottversöhnten Selbst.",5.298458576202393
366,GPT2-large,31.876759668719746,"Da tratst du aus dem Dunkel deiner hütten
Und sahst zu uns empor mit deinen satten
Pupillen , rings mit zarten klaren händen
Und sahest in das Aug des Fremdlings lächelnd
Und botest uns die Lippe auf zum zeichen
Was bist du anders denn als diese beiden ?
Ein Tropfen Blutes von dem letzten himmel
Das glühend sich aus Wunden , Wunden , Ritzen
Zu ungeahnter Unzahl plötzlich löste
Das bist du selbst , das sind des Lebens Töne","Zu überleben kränke dich, o Lieber,
       Des Vaterlandes Leben.
       Einst hättst durch sie du wohl in Ruhm gestrahlet,
       Eh' sie den Kranz, ersiegt in edlem Streben,
      
 Verlor durch unsre Schuld. Das ist vorüber:
       Wer ist, der noch mit solcher Mutter prahlet?
       Doch schwinge dich von selbst zu stolzen Höhen!
       Wozu dies Leben? nur daß mans verachte!
       Glücklich ists nur, wenn's unter Schicksalsstreichen
       Sich selbst vergißt, nicht Muße hat, zu sehen
       Und zu belauschen träger Stunde Schleichen:
       Am glücklichsten, wenn leise
       Den Schritt es abwärts lenkt zur letzten Reise.",5.149267673492432
367,GPT3,12.357817032049693,"Ist das Kurz ich war ich auch hin
Tut es weh und ist es auch schmerz ,
Ich bin klein und laut und sehr still
Ich bin klein und laut und sehr still .
Klein bin ich und laut und leise
Dumm und klein und laut und leise .
Still und klein und laut und leise
Ich bin klein und laut und leise .
Das ist dumm und das ist sehr schlecht
Das ist klein und laut und so lang .","Zu still ists mir
       In dieser schönen Nacht, und ihre Lüfte
       Sind mir nicht hold, wie sonst. Die Törin!
       Solang er ferne war, so liebt ich ihn;
       Nun bin ich kalt, und zag und zürne mir
       Und andern. – Auch die Worte, so ich dir
       In dieser bösen Stunde schreibe, lieb
       Ich nicht, und was ich sonst von ihm geschrieben,
       Unleidlich ist es mir. Was ist es denn?
       Ich wünsche fast, ich hätt ihn nie gesehn.
       Mein Friede war doch schöner. Teures Herz!
       Ich bin betrübt, und anders, denn ichs war,
       Da ich um den Verlornen trauerte.
       Ich bin es nimmer, nein! ich bin es nicht.
       Ich bin nicht gut, und seellos bin ich auch.
       O daß der goldne Tag die Ruhe mir,",6.360491752624512
368,GPT2-large,27.78671104445021,"Das war was ! Es ist ja nichts
Was ist denn Wenn du es wüßtest nur
Vielleicht ist nicht ganz vergebens
Niemand kann sich etwas schenken mehr .
Ich bin alt und weiß nichts anders
meine weiß nicht , wie das lied klingt
bin ich denn ein armer singel ?
Ich bin alt und weiß nichts weiter ,
aber mein Herz ist weit geworden . 
Ich bin alt und weiß nichts weiter mehr .","Mir fehlt etwas! wie sag' ich, was ich meine? –
       So was Besondres ist es eben nicht;
       Mir fehlt – nun ja – nur eine hübsche Kleine ...
       Ach, Gott! jetzt lacht man mir noch in's Gesicht!
       Darf ich denn niemals schwärmen, niemals lieben?
       Wie? Bin ich denn nicht alt genug dazu?
       Ich will ja Niemand kränken, noch betrüben,
       Nein, lieben möcht' ich nur in guter Ruh'.",5.237419128417969
369,GPT2-large,31.670249761546497,"Und doch , mein Freund ! was du mir , Freund , gesagt
All alles dies erlebt ich schon als lebend
Vor tausend Jahren war es , da begann
Der lichte Mensch zu immer neuem Leben ,
Es fand ein neuer Tag , ein neuer abend
Der alte Tag , der kam und doch verschwunden
Es wußt es nur der Tod der alte Tag !
Und wieder schürts in mir den Geist der Jugend ,
Es weiß es nur der Tod und wieder schürts 
Sich wieder auf in mir den Geist der Jugend","Zum ersten Male heute soll das Kind
       Allein zur Schule gehn … Nun weint's und schreit:
       Es kann den Weg nicht finden … und die Furcht
       Schnürt ihm das kleine Herz zusammen … das
       Vorgestern noch in heller Freude schlug
       Und sich zum Richtplatz seiner Reinheit sehnte …
       Tiefsinn der Kindheit! – Sich aufs Leben freuen,
       Es nicht erwarten können. – Ach! Wir alle,
       Die wir nun alt und müd geworden sind,
       Wir haben's auch einmal getan! Doch keiner,
       Den nicht auch einmal jäh die Furcht gepackt 
      
 Vor dieses Lebens ungeheurem Wirrwarr –
       Der nicht auch einmal bangte, ob er nicht
       In diesem Dickicht doch den Weg verlöre …
       Und nimmermehr zu seinem Ziele kehre –?
       Es stockt sein Fuß … und ratlos irrt sein Blick …
       Sein Atem steht … Mein Gott! Nun doch zurück –?
       Nein! Vorwärts! Nun? Ach irgendwo ein Pfad
       Wird sich schon finden – ob's der rechte ist –
       Wer wüßte es! – Das aber wissen wir:
       Zur Wirklichkeit den Irrtum umzubiegen:
       Wir klugen Menschen nennen's eine »
      Tat« –
       Und für die allerletzte Nacht die Herberg' –
       Kann schließlich auch an 
      diesem Wege liegen …",5.091699600219727
370,GPT2-large,29.930775718649066,"Denn sie behandelt stets dieselben Sachen , 
Die stets dasselbe immer wiederholen , 
Sei es Sei es die Wenns nicht anders wäre . 
Und ist kein Mittel gegen diese Sachen , 
Es einmal sei Und das ist ja das Schlimme 
Doch niemals , niemals konnte ich entdecken 
Daß einmal etwas unternommen würde . 
Nein , niemals wieder ! Das ist ja das Schlimme , 
Daß wirklich gar nichts unternommen würde . 
Doch niemals würde etwas unternommen .","Wie hab' ich nun mein Leben verbracht?
           Hab' viel gesungen, hab' viel gelacht,
           Unzähligen Menschen Freude beschert,
           Doch den Fröhlichen stets lieber zugehört.
           Denn mein Gedicht, wenn man's nicht übel nimmt,
           War immer zuerst nur für mich bestimmt.
           Und ward's mit den Jahren wesentlich stiller,
           Mir selber pfeif' ich noch oft einen Triller
           Im Genusse der höchsten Lebensgabe,
           Daß ich nie einen Menschen verachtet habe.
           Nur mit Einem lag ich in ewigem Streit,
           Mit dem hohlen Götzen der Feierlichkeit.
           Denn ein vornehmer Mensch ist selbstverständlich,
           Macht nicht seine Vornehmheit extra kenntlich
           Und wird sich mit größtem Gewinn bequemen,
           Den eigenen Wert nicht ernst zu nehmen,
           Weil ihm die, so er sich zu Gast gebeten,
           Dann reicher und freier entgegentreten. –
           Und wenn nun das Trugbild mählich entschwebt,
           Dann sag' ich: Ich habe genug gelebt
           Und verspüre wahrlich kein großes Verlangen,
           Die Übung noch einmal von vorn anzufangen,
           Denn für den Einzelnen der Ertrag
           Ist plus minus null für jeglichen Tag.
           Was aber irgend übrig bleibt,
           Wird der Kraft der Lebendigen einverleibt.",5.8745341300964355
371,GPT2-large,19.409095570234363,"Der Mensch in seine seele frühe
Der flüchtling in die Geisterhülle .
Es ist das Bild der letzten hölle
Dem Tod die Seele selbst als Hülle
Und wird als Geist als Geist des gottes
Ein Bild als Hülle abgewonnen .
Die Seele wird von diesem namen
Nicht losgelöscht ; sie bleibt an ihnen
Dem kalten Tode hingegeben
Es ist die letzte , was zum Leben","Denn ist im Grame auch der Geist erfroren,
       Und starr geworden in den Finsternissen,
       Er wünschet dennoch an des Todes Toren,
       Daß er zurück ins Leben werd gerissen.",4.988255023956299
372,GPT2-large,18.446817694544674,"Nur in Deutschen lebt die deutsche Poesie nicht . 
Seht den Zug am Himmel , seht den Zug des Lebens hier , 
Wie die ganze Welt auf meinen Zügen hier liegt ; 
ach , der edle Dichter muß es selbst empfinden nur . 
Aus der Sprache selber ward verbannt der Mensch sich . 
Aber nicht aus der deinen Und nicht aus der von mir 
Aber aus Aber aus meiner Sprache Wenn du das willst 
Diese fremde Sprache ist nicht doch die meine so 
Aber nein , diese fremde Sprache ist nicht griechisch . 
Aus dem Meine ganze Seele spricht nicht griechisch noch","Klein ist unter den Fürsten Germaniens freilich der meine;
          Kurz und schmal ist sein Land, mäßig nur, was er vermag.
      Aber so wende nach innen, so wende nach außen die Kräfte
          Jeder, da wärs ein Fest, Deutscher mit Deutschen zu sein.
      Doch was priesest du Ihn, den Taten und Werke verkünden?
          Und bestochen erschien' deine Verehrung vielleicht;
      Denn mir hat er gegeben, was Große selten gewähren,
          Neigung, Muße, Vertraun, Felder und Garten und Haus.
      Niemand braucht ich zu danken als Ihm, und manches bedurft ich,
          Der ich mich auf den Erwerb schlecht, als ein Dichter, verstand.
      Hat mich Europa gelobt, was hat mir Europa gegeben?
          Nichts! Ich habe, wie schwer! meine Gedichte bezahlt.
      Deutschland ahmte mich nach, und Frankreich mochte mich lesen.
          England! freundlich empfingst du den zerrütteten Gast.
      Doch was fördert es mich, daß auch sogar der Chinese
          Malet, mit ängstlicher Hand, Werthern und Lotten auf Glas?
      Niemals frug ein Kaiser nach mir, es hat sich kein König
          Um mich bekümmert, und Er war mir August und Mäzen.",5.2868523597717285
373,GPT2-large,31.338571371957308,"Aus dem Staunen komm ich hierher
Du bist viel zu klein , mein lieb pferd
Wärst du mehr als klein gewesen ,
Strömt nicht viel an dich heran mehr ,
Läßt du dich nicht halten noch los
Immer so in deinem denken
Stör ich mich im grunde selber .
Riesig ist das ende doch nicht
Aber ein ende ist ja da . 
Nur ich hab das ende lieb mir ,","    Doch wie soll ich folgen dir,
      Suchst du dich mir zu entwinden;
      Willst du dich entziehen mir?
      Nun, ich werde mich drein finden.
     Groß ist deine Eile,
Mir wird, ob ich weile,
      Nur Verschmähn von dir zuteile.",5.310901641845703
374,GPT2-large,28.767394027065343,"Und in dem Himmelreich der Liebe 
das wesen das ist uns ist uns der Gott ! 
Es ist des Vaters ewige Güte ! 
Ein Kindlein weiß ich still in meiner Brust , 
In frommer Liebe kann es weinen 
Ein frommes Kind Wenn du es erst verstehst , 
Es kann für seine Brüder weinen . 
Die Erde , auf der unsre Wiege stand , 
War keine schöne deutsche Erde , 
Und unsre Liebe war nicht mehr dabei .","Der andre sprach: mir gilt es gleich,
          Ob Leben – Tod – im Schattenreich!
          Strahlt jenseits auch ein mildes Licht,
          So fehlt gewiß der Donner nicht,
          Der, was das Licht in Liebe hegt,
          Mit seinem Zorne niederschlägt.
          Denn glauben kann ich nimmermehr,
          Es habe sich das ganze Heer
          Von Qualen, die gebar Natur,
          Gelagert auf die Erde nur;
          Daß sie von dieser Welt nicht wandern
          Mit uns hinüber in die andern,
          Die doch in unsrer Brust voll Wunden
          So traute Herberg stets gefunden. –
          Solang dies Herz auf Erden schlug,
          Hab ich erlebt genug, genug,
          Um ein Vergehen, ein Verschwinden –
          Ein Los der Sehnsucht wert zu finden.
          Und schlaf ich einst im Grab so tief,
          Und tiefer, denn als Kind ich schlief,
          So mag der Tod sich immerhin
          Davor als Wächter stellen hin:
          Er steht am stillen Grabverlies,
          Ein Engel vor dem Paradies. –
          Doch ist es anders mir beschlossen,
          Soll drüben neu mein Leben sprossen:
          Werd ich gelassen, ohne Zagen,
          Auch meine Ewigkeit ertragen.",5.251101493835449
375,GPT2-large,42.98789342038136,"Mit seinen stolzen Wogen schwillt das Meer
Doch wer sich mit Gewalt dagegen stemmt
In allen seinen Tiefen wohnt das Weh ,
Dem graut vor dem , was gestern er getobt ,
Dem graut vor dem , was morgen er gebracht
Und ach , der Geist , dem wilder Drang vertraut
Er schweigt , die Brust zerstückt vom Lebensbaum ,
Mit einem Male wird die Gegenwart
Mit einem Male alles still und leer","Wenn ein unendlich Gefühl aufwogt in der Seele des Dichters,
      Wenn ihm ein neuer Gehalt dämmernd den Busen bewegt,
      Nimmer findet er Rast, es beklemmt ihn die gährende Fülle,
      Bis sie gestaltet zuletzt, klar im Gesang sich ergießt.
      Ach, wie wächst ihm das Herz, wenn er dann, ergriffen vom Hauche,
      Der auf der Sprachflut webt, nennend das Dunkle bezwingt,  
      Und beim vollen Gefühl ureigenen Schaffens und Bildens
      Dennoch das schauernde Glück höchster Empfängniß genießt.
      Fuhr wie ein Blitz ihm das Wort aus der Brust? kaum weiß er's zu scheiden –
      Hat es erlösend ein Gott ihm auf die Lippe gelegt?
      Doch nun steht es geprägt, ihm selbst und allen verständlich,
      Und fast staunt er bestürzt fremd wie ein Wunder es an –
      O dann mag er es ahnen von fern, das Geheimniß der Sprache,
      Wie in der Zeiten Beginn aus dem erwachenden Geist,
      Da er sich selbst und die Dinge vernahm, das lebendige Wort sprang,
      Offenbarung und That, göttlich und menschlich zugleich.",5.002443790435791
376,GPT2-large,13.97877076573529,"Immer hat Natur sich selber 
auch verjüngt wenn sie mich dann sieht , 
Wenn sie mich , den Forscher , sehen . 
Wie es ihr mir an Geduld nicht 
Oft gelingt mir doch ein Bild nicht ! 
Immer ist ein Wechsel auch hier 
Nur das Eine hält den wandel 
Leichten Ungetrübt mich schauen . 
Wandelnd streif ich fort und fort mich 
Immer mit geglücktem finger ,","An Hoftheatern komm' ich leicht vorbei,
          Doch eine Bude bleibt mir ewig neu.
          Wo wär' auch, den das »Bild der Welt« nicht reizt,
          Wenn sich darin Natur und Kunst verkreuzt,
          Wenn jede zeigt, was sie nicht zeigen will,
          Und eine um die andre keift: sei still!",5.6566362380981445
377,GPT2,14.333267720840714,"In der Welt mit dem
der ist doch kein Ring des Ruhms mir
Ich hab ihm den Rest gegeben nur !
Er hat einen und meine sechs zwerg
Er hat ihn ihm schon entrissen mir . 
Was er war ! Auf meiner Welt nicht ! 
können . . . . Ich Ich sah dich nie mehr 
Wie ich dir die Finger nur brach","Ein Midas war so winzig klein
        Als keiner aus dem Heer der Affen,
        Die Jupiter zum Scherz geschaffen,
        Und doch vor Sehnsucht groß zu sein
        Schon oft bald aus der Haut gesprungen.
        Nichts ließ er unversucht; allein
        Noch war kein Mittel ihm gelungen,
        Das beste fiel zuletzt ihm ein.
        Er machte sich von Bambusrohr
        Zwei Stelzen, und mit keckem Schritt
        Erschien der lose Schelm damit
        In der erstaunten Brüder Chor.
        Ein jeder ruft so laut er kann:
        Betrachtet doch den großen Mann!
        Geduld! ihr habt noch nichts gesehen,
        Bald soll ein Titan vor Euch stehen!
        Versetzt er, klimmt auf einen Berg
        Und scheint nun was er war – ein Zwerg.
        So pflegt es manchem Schuft zu gehen:
        Auf Stelzen scheint er groß zu sein.
        Doch wenn er sich, vom Stolz geplagt,
        Auf einen höhern Standpunkt wagt,
        So wird der Riese wieder klein.",5.474019527435303
