author;title;vers;Reimschema;
J.C. Günther;9. - (Lob des Winters.);"Der Knaster schmeckt bei kaltem Wetter
       Noch halb so kräftig und so rein,
       Die Jagd ergetzt der Erden Götter
       Und bringt im Schnee mehr Vortheil ein;
       Der freien Künste Ruhm und Preis
       Erhebt sich durch den Winterfleiß.";;
J.C. Günther;9. - (Lob des Winters.);"Die Zärtlichkeit der süßen Liebe
       Erwählt vor andern diese Zeit;
       Der Zunder innerlicher Triebe
       Verlacht des Frostes Grausamkeit;
       Das Morgenroth bricht später an,
       Damit man länger küssen kann.";;
J.C. Günther;9. - (Lob des Winters.);"Das Eis beweist
      
beweisen, anzeigen, bedeuten. den Hoffnungsspiegel,
       Der viel entwirft und leicht zerfällt;
       Ich küsse den gefrornen Riegel,
       Der mir Amanden vorenthält,
       So oft mein Spiel ein Ständchen bringt,
       Und Sait' und Flöte schärfer klingt.";;
J.C. Günther;9. - (Lob des Winters.);"Ich zieh' den Mond- und Sternenschimmer
       Dem angenehmsten Tage vor;
       Da heb' ich oft aus meinem Zimmer
       Haupt, Augen, Herz und Geist empor;
       Da findet mein Verwundern kaum
       In diesem weiten Raume Raum.";;
J.C. Günther;9. - (Lob des Winters.);"Euch Brüder hätt' ich bald vergessen,
       Euch, die ihr nebst der deutschen Treu
       Mit mir viel Nächte durch gesessen,
       Sagt, ob wo etwas Bessers sei,
       Als hier bei Pfeifen und Kamin
       Die Welt mitsammt den Grillen fliehn! 
      ";;
J.C. Günther;9. - (Lob des Winters.);"Der Winter bleibt der Kern vom Jahre:
       Im Winter bin ich munter dran,
       Der Winter ist ein Bild der Bahre
       Und lehrt mich leben, weil ich kann,
       Ihr Spötter redet mir nicht ein;
       Der Winter soll mein Frühling sein.";;
J.C. Günther;10. - (Auf den zwischen Ihro Röm. Kaiserl. Majestät und der Pforte 1718 geschlossenen Frieden.);"Eugen ist fort. Ihr Musen, nach!
       Er steht, beschleußt und ficht schon wieder,
       Und wo er jährlich
      
jährlich, im vergangenen Jahre. Palmen brach,
       Erweitert er so Grenz' als Glieder.
       Sein Schwert, das Schlag und Sieg vermählt
       Und, wenn es irrt, aus Großmuth fehlt,
       Gebiert dem Feind ein neues Schrecken
       Und stärkt der Völker
      
Völker, Truppen. Herz und Macht,
       Die unter Adlern, Blitz und Nacht
       Die Flügel nach dem Monden strecken.";;
J.C. Günther;10. - (Auf den zwischen Ihro Röm. Kaiserl. Majestät und der Pforte 1718 geschlossenen Frieden.);"Die Walstatt ist noch naß und lau
       Und stinkt nach Türken, Schand' und Leichen;
       Wer sieht nicht die verstopfte Sau
       Von Aesern faul und mühsam schleichen?
       Und dennoch will das deutsche Blut
       Den alten Kirchhof feiger Wuth
       An jungen Lorbern fruchtbar machen,
       Und gleichwohl hört der dicke Fluß
       Des Sieges feurigen Entschluß
       Aus Mörsern und Karthaunen krachen.";;
J.C. Günther;10. - (Auf den zwischen Ihro Röm. Kaiserl. Majestät und der Pforte 1718 geschlossenen Frieden.);"Es schnaubt des Ueberwinders Roß,
       Es schäumt und riecht den Streit von fernen,
       Das Glücke mengt sich in den Troß,
       Um von Eugen Bestand zu lernen.
       Die Luft ertönt, das Ufer bebt,
       Der Reiter brennt, das Fußvolk strebt, 
      
 Den wilden Haufen anzurennen,
       Und wer nicht schärfer sinnt als sieht,
       Der dürfte, wenn die Mannschaft zieht,
       Ihr Heer ein fliegend Herze nennen.";;
J.C. Günther;10. - (Auf den zwischen Ihro Röm. Kaiserl. Majestät und der Pforte 1718 geschlossenen Frieden.);"Nur drauf, du Kern der deutschen Treu!
       Nur drauf, du Kraft aus Hermanns Hüften!
       Beweise, wer dein Ahnherr sei
       Und krön' ihn auch noch in den Grüften!
       Dein Haupt, dein Beispiel, dein Eugen
       Läßt alle, die dir widerstehn,
       Ein tödliches Verhängniß wissen;
       Er steht, er eilt, er würgt dir vor,
       Es ist noch um
      
es ist noch um, es handelt sich nur noch um. ein eisern Thor,
       So wird die Pforte springen müssen.";;
J.C. Günther;10. - (Auf den zwischen Ihro Röm. Kaiserl. Majestät und der Pforte 1718 geschlossenen Frieden.);"Dort, wo der Zeiten Eigensinn
       Die Brücke des Trajans zertrümmert,
       Dort wirf die Augen vor dir hin,
       Dort merke, was so schwärmt und schimmert.
       Es rauscht, wie Panzer und Gewehr,
       Es ist ein römisch Geisterheer,
       Es sind die Seelen alter Helden;
       Sie kommen, deinen Muth zu sehn,
       Und werden, was durch ihn geschehn,
       Der Ewigkeit voraus vermelden.";;
J.C. Günther;10. - (Auf den zwischen Ihro Röm. Kaiserl. Majestät und der Pforte 1718 geschlossenen Frieden.);"Braucht, tapfren Sieger, braucht das Heft
       In Gegenwart so seltner Zeugen,
       Die, wo mich nur kein Blendwerk äfft,
       Aus jenem dunkeln Reiche steigen.
       Warum? Sie wollen nicht allein
       So schlecht und faule Zeugen sein,
       Sie helfen euch im Sieg und Schlagen;
       Denn hat ihr Schatten gleich kein Herz,
       So kann er doch wol hinterwärts
       Den Feind mit kaltem Schauer plagen.";;
J.C. Günther;10. - (Auf den zwischen Ihro Röm. Kaiserl. Majestät und der Pforte 1718 geschlossenen Frieden.);"Gieb acht, erschrocknes Morgenland!
       Du kennst den Blitz, des Adlers Stärke,
       Er waffnet unsers Helden Hand
       Und zielt auf größre Wunderwerke: 
      
 Hier Schwert des Herrn und Gideon!
       Auf, blasse Türken, auf, davon!
       Nein! Steht und lernt noch besser fühlen.
       Hier schlägt der Degen und der Mann,
       Den Gott kaum tapfrer wählen kann,
       Euch Hitz' und Wahnwitz abzukühlen.";;
J.C. Günther;10. - (Auf den zwischen Ihro Röm. Kaiserl. Majestät und der Pforte 1718 geschlossenen Frieden.);"Ihr übereilt euch! Schritt vor Schritt!
       Ihr kommt mit Roß, Kamel und Wagen;
       So bringt uns fein das Werkzeug mit,
       Den Raub bequemer weg zu tragen.
       Nun strengt euch an! Es giebt Gefahr;
       Nun hinkt um Mahomets Altar,
       Nun fleht ihm mit gesenkten Waffen;
       Nun ruft doch laut, nun schreit doch zu,
       Er hält vielleicht noch Mittagsruh,
       Er dichtet oder hat zu schaffen.";;
J.C. Günther;10. - (Auf den zwischen Ihro Röm. Kaiserl. Majestät und der Pforte 1718 geschlossenen Frieden.);"Umsonst! Der stumme Götz ist taub;
       Ihr mögt euch selbst zu Hülfe rufen.
       Kommt, seid ihr Männer, holt den Raub!
       Wir reißen aus, verfolgt die Stufen
      folgt unsern Tritten.;
       Was säumt ihr denn? Was steht ihr da?
       Wie? Geht euch unser Schaden nah?
       Wie? Macht euch unsre Zagheit müde?
       Probiert sie! Weh uns, Amurath!
       Du sinnst auf eine große That;
       Was kömmt heraus, was suchst du? Friede.";;
J.C. Günther;10. - (Auf den zwischen Ihro Röm. Kaiserl. Majestät und der Pforte 1718 geschlossenen Frieden.);"Ha! Sinkt dein Hochmuth schon so tief?
       Du scherzest oder hast vergessen,
       Wie grausam nächst
      
nächst, jüngst. dein Meineid rief,
       Als wollt' er uns von weitem fressen.
       Wie stimmt dein dort vermeßnes Schrein
       Mit dieser Demuth überein?
       Ja, Noth macht oft Gebet aus Flüchen;
       Ja, ja, dein Herz und auch dein Mond
       Sind beid' an eine Zeit gewohnt
       Und zeigen sich nur zum Verkriechen. 
      ";;
J.C. Günther;10. - (Auf den zwischen Ihro Röm. Kaiserl. Majestät und der Pforte 1718 geschlossenen Frieden.);"Du hast auch wohl wahrhaftig Zeit;
       Denn zwischen deinem Stehn und Weichen
       War nunmehr sonst kein Unterscheid
       Als unsers Angriffs Losungszeichen.
       So manche Klinge stund schon bloß,
       So mancher Donner schlug schon los,
       Dir Hals und Lästern abzukürzen;
       Europa selbst beschloß schon fest,
       Dein stolz Serail, dein Hurennest,
       Von seinem Rand ins Meer zu stürzen.";;
J.C. Günther;10. - (Auf den zwischen Ihro Röm. Kaiserl. Majestät und der Pforte 1718 geschlossenen Frieden.);"Bysanz erkenn' anjetzt den Werth
       Von Rudolphs göttlichem Geblüte
       Und küsse Karls gereiztes Schwert!
       Es hat nicht minder Schärf' als Güte:
       Du fehlst, es straft; du flehst, es schenkt
       Und wird durch Demuth abgelenkt
       Und läßt sich siegend überwinden.
       Ihn selbst zwingt nichts als Buß' und Reu;
       Wer lehrt dich, dumme Tyrannei,
       Dergleichen kluge Waffen finden?";;
J.C. Günther;10. - (Auf den zwischen Ihro Röm. Kaiserl. Majestät und der Pforte 1718 geschlossenen Frieden.);"Wie kannst du, Schutzgott deutscher Ruh,
       Der frechen Schar so bald vergeben?
       O fahre mit dem Donner zu!
       Ihr Fall wird doch dein Lob erheben.
       Doch nein, du zeigst auch hier dein Reich
       Und fesselst Feind und Zorn zugleich
       Und brauchst die Keule nur zum Schützen,
       Die Sanftmuth krönt dich mehr als Gold;
       Denn, wenn du strafen mußt und sollt,
       So willst du nur dem Sünder nützen.";;
J.C. Günther;10. - (Auf den zwischen Ihro Röm. Kaiserl. Majestät und der Pforte 1718 geschlossenen Frieden.);"Hört Frevler, die ihr weder Rath
       Noch Trost, noch Schutz, noch Ablaß findet,
       Und nach vollbrachter Missethat
       Die Zuflucht an die Fersen bindet;
       Faßt, sucht ihr Rettung und Erhör,
       Die Hörner des Altars nicht mehr! 
      
 Auch Joab
      
Joab, vgl. 1 Könige 2. kann nicht sicher flüchten.
       Kommt, faßt des sanften Kaisers Knie!
       Hier liegt sein Herz, hier giebt sichs Müh,
       Die Thorheit mit Geduld zu richten.";;
J.C. Günther;10. - (Auf den zwischen Ihro Röm. Kaiserl. Majestät und der Pforte 1718 geschlossenen Frieden.);"Verwegne Feder, halt doch ein
       Und schone Karls vollkommne Gaben!
       Sonst werden wir die ersten sein,
       Die diese Freistatt nöthig haben.
       Die Wahrheit haßt die Malerei,
       Dein Lob macht doch kein Conterfei;
       O trag' ein ehrerbietig Schweigen
       Und weis' in Habsburgs Ahnensaal
       Und sprich: Karl faßt sie allzumal;
       So kannst du seine Größe zeigen.";;
J.C. Günther;10. - (Auf den zwischen Ihro Röm. Kaiserl. Majestät und der Pforte 1718 geschlossenen Frieden.);"Zurück, ihr Musen, in das Feld!
       Dort sproßt der Oelzweig aus den Lanzen,
       Irene
      
Irene, der Friede. flicht ein Zauberzelt;
       Geht, springt mit ihr auf Wall und Schanzen!
       Die Schwerter werden sichelkrumm,
       Das Glücke schmelzt die Kugel um
       Und geußt den Helden Ehrensäulen,
       Die Freudenglut frißt Kraut und Loth,
       Das Stücke wirft mehr Lust als Tod
       Und darf nicht mehr gefährlich heulen.";;
J.C. Günther;10. - (Auf den zwischen Ihro Röm. Kaiserl. Majestät und der Pforte 1718 geschlossenen Frieden.);"Schläft Naso
      
Naso, Ovid starb in Tomi am Schwarzen Meer, jetzt Temesvar. noch um jenen Ort,
       Wohin ihn das Geschrei
      
das Geschrei, das Gerücht. begraben,
       So wünscht' ich mir ein Allmachtswort,
       Nur ihn dadurch erweckt zu haben.
       Jetzt dächt' er nie ans Vaterland,
       Jetzt würde sich so Harf' als Hand
       In Karls Person und Ruhm verlieben;
       Jetzt wär' Eugen sein Lobgesang;
       Jetzt spräch' er: Cäsar, habe Dank!
       So glücklich hast du mich vertrieben. 
      ";;
J.C. Günther;10. - (Auf den zwischen Ihro Röm. Kaiserl. Majestät und der Pforte 1718 geschlossenen Frieden.);"Die Freude zieht sich weit herein
       Und wächst mit Meilen und in Städten,
       Die unter Thau und Sonnenschein
       Vor Leopolds Geschlechte beten.
       Der Tempel raucht von heilger Pflicht,
       Die Priester tragen Recht und Licht
       Und liegen vor den Dankaltären.
       Vornehmlich sieht das hohe Wien
       Die Opferflammen aufwärts ziehn
       Und von der Türken Beute zehren.";;
J.C. Günther;10. - (Auf den zwischen Ihro Röm. Kaiserl. Majestät und der Pforte 1718 geschlossenen Frieden.);"Die Regung macht mich ungeschickt,
       Das frohe Deutschland abzureißen
      
abreißen, abzeichnen, schildern.;
       Wohin des Adlers Aufsicht blickt,
       Da muß dieß Jahr ein Halljahr
      
Halljahr, Jubeljahr. heißen.
       Der Friedensherold bläst und jagt
       Und wird von Groß und Klein gefragt;
       Der Greis läßt Stock und Schwachheit fallen;
       Die Jugend spielt, die Kindheit singt,
       Und das, was noch aus Brüsten trinkt,
       Erklärt sich durch ein holdes Lallen.";;
J.C. Günther;10. - (Auf den zwischen Ihro Röm. Kaiserl. Majestät und der Pforte 1718 geschlossenen Frieden.);"Hier kommt ein junger Ritter an
       Und findet in dem nächsten Garten,
       Der alle Straßen zeigen kann,
       Sein schönes Kind mit Schmerzen warten.
       Da geht es an ein zärtlich Thun,
       Da läßt der Kuß den Mund nicht ruhn,
       Da stockt das zitternde Willkommen,
       Da wird, was immer schmeicheln mag,
       Als wär' ein andrer Hochzeittag,
       Mit Hand und Mienen vorgenommen.";;
J.C. Günther;10. - (Auf den zwischen Ihro Röm. Kaiserl. Majestät und der Pforte 1718 geschlossenen Frieden.);"Dort spitzt ein voller Tisch das Ohr
       Und horcht, wie Nachbars Hans erzähle;
       Hans ißt und schneidet doppelt vor
       Und schmiert sich dann und wann die Kehle.
       Da spricht er: Schwäger, seht nur her,
       Als wenn nun dieß die Donau wär, 
      
 (Hier macht er einen Strich von Biere,)
       Da streiften wir, da stund der Feind,
       Da ging es schärfer, als man meint.
       Gott straf! Ihr glaubt mir ohne Schwüre.";;
J.C. Günther;10. - (Auf den zwischen Ihro Röm. Kaiserl. Majestät und der Pforte 1718 geschlossenen Frieden.);"Dort muß ein tapfrer Witwensohn
       Der Mutter neuen Trost erwerben,
       Und schliefe nicht der Vater schon,
       So müst' er jetzt vor Freude sterben.
       Das gute Weib ist froh und rennt
       Und ändert gleich ihr Testament
       Und flucht dem falschen Todtenscheine
       Und denkt: Nun hab' ich einen Stab
       Und weiß, wer einmal um mein Grab
       Aus Treu' und reinem Herzen weine.";;
J.C. Günther;10. - (Auf den zwischen Ihro Röm. Kaiserl. Majestät und der Pforte 1718 geschlossenen Frieden.);"So sah der Griechen Jubel aus,
       Als dort nach zehn Belagrungsjahren
       Der Dardaner verwünschtes Haus
       In geilem Feuer aufgefahren.
       Korinth und Argos und Athen
       Ließ Kampfplatz, Stall und Schulen stehn
       Und lief, die Schiffe zu empfangen;
       Weib, Kind und Kegel drang an Port
       Und keins verstund sein eigen Wort
       Vor Jauchzen, Fragen und Verlangen.";;
J.C. Günther;10. - (Auf den zwischen Ihro Röm. Kaiserl. Majestät und der Pforte 1718 geschlossenen Frieden.);"Mich deucht, die Zeitung nährt sogar
       Auch unbeseelte Creaturen;
       Der Hundsstern brennt und eifert zwar,
       Und doch erquickt der Lenz die Fluren;
       Wald, Förste, Thäler, Berg und Hain
       Gehn hier und dar ein Bündniß ein,
       Die süße Nachricht auszubreiten:
       Die Nymphen scherzen um den Sand
       Und spritzen mit geübter Hand
       Viel Bogen nasser Lustbarkeiten.";;
J.C. Günther;10. - (Auf den zwischen Ihro Röm. Kaiserl. Majestät und der Pforte 1718 geschlossenen Frieden.);"So weit die Donau, wie sie soll,
       In christlichem Gehorsam fließet,
       Und mehr begierd- als wasservoll
       Sich unter Karls Gebot ergießet, 
      
 So weit vermehrt sie ihre Lust
       (Denn Freude zieht das Blut zur Brust)
       Durch Beitrag aus den kleinen Flüssen,
       Die jetzt den stündlichen Tribut,
       Weil große Freude viel verthut,
       Geschwind und doppelt liefern müssen.";;
