word,rythm
regenbogenstrahlend,[1.  0.  0.  0.  0.5 0. ]
schmachverflucht,[1.  0.5 0. ]
sternglanz,[0.5]
weibesmund,[1.  0.  0.5]
schimmerschönem,[1.  0.5 0.  0. ]
perlenrund,[1.  0.  0.5]
umragt,[1.  0.5]
schwingenkranz,[1.  0.5 0. ]
götterkreise,[1.  0.  0.5 0. ]
lautenspiels,[1.  0.  0.5]
funkenübersprüht,[1.  0.  0.5 0. ]
frauenmund,[1.  0.  0.5]
schwermutvollem,[1.  0.  0.5 0. ]
allerseligste,[0. 1. 0. 0. 0.]
blütenbunte,[1.  0.  0.5 0. ]
lastvoll,[1.  0.5]
triefäugiger,[1.  0.5 0.  0. ]
zauberbad,[1.  0.  0.5]
weibgestalt,[1.  0.  0.5]
bogenstrich,[1.  0.  0.5]
tränenschrift,[1.  0.  0.5]
honigvollen,[1.  0.  0.5 0. ]
gluteten,[1. 0. 0.]
phosphorschein,[1.  0.  0.5]
purpurschmerz,[1.  0.  0.5]
amethystnen,[0. 1. 0.]
lycius,[1. 0. 0.]
lamia,[1. 0.]
weibesleib,[1.  0.  0.5]
kenchreas,[0. 1. 0.]
wolkenwulst,[1.  0.  0.5]
kleone,[0. 1. 0.]
moosbewachsnen,[1.  0.  0.5 0. ]
liebesweisheit,[1.  0.  0.5 0. ]
wogenlocke,[1.  0.  0.5 0. ]
nereide,[0. 1. 0.]
perlenstiegen,[1.  0.  0.5 0. ]
schattensaal,[1.  0.5 0. ]
traumfreudig,[1.  0.5 0. ]
harziger,[1. 0. 0. 0.]
mulcibers,[0. 1. 0.]
metallne,[0. 1. 0.]
mitzutun,[1.  0.  0.5]
festesbrauch,[1.  0.  0.5]
erzgewicht,[1.  0.  0.  0.5]
erznem,[1. 0.]
wohlgeschütztem,[1.  0.  0.5 0. ]
äginas,[1. 0.]
tats,[0.5]
sommerlang,[1.  0.  0.5]
todesschmerz,[1.  0.  0.5]
deinerstatt,[1.  0.  0.  0.5]
stachelkraut,[1.  0.  0.5]
vorüberschweifen,[0.  1.  0.5 0. ]
zartre,[1. 0.]
schmeichelgabe,[1.  0.5 0.  0. ]
himmelssang,[1.  0.  0.5]
trennungstagen,[1.  0.  0.5 0. ]
beisammensehn,[0.  1.  0.  0.5]
durchpulse,[1.  0.5 0. ]
menschenleib,[1.  0.  0.5]
liebesseligkeit,[1.  0.  0.5 0.  0. ]
venustempel,[1.  0.  0.5 0. ]
peris,[1. 0.]
pyrrhas,[1. 0.]
mädchenschönheit,[1.  0.  0.5 0. ]
hinzeigend,[1.  0.5 0. ]
lamias,[1. 0. 0.]
wortetasten,[1.  0.  0.5 0. ]
durchwogter,[1.  0.5 0. ]
nähersummt,[1.  0.  0.5]
niederschwebte,[1.  0.  0.5 0. ]
plauderlust,[1.  0.  0.5]
tempelwinkel,[1.  0.  0.5 0. ]
zusammenduckten,[0.  1.  0.  0.5 0. ]
lockenbart,[1.  0.  0.5]
greisenhaupt,[1.  0.  0.5]
apolonius,[0. 1. 0. 0.]
silberampel,[1.  0.  0.5 0. ]
fledermausbeschwingte,[1.  0.  0.  0.  0.  0.5 0. ]
siedlerhütte,[1.  0.  0.5 0. ]
eremitenfasten,[0.  1.  0.  0.5 0. ]
stirnrunzelnd,[1.  0.5 0. ]
feuerflügel,[1.  0.  0.5 0.  0. ]
sommerhimmelpracht,[1.  0.  0.5 0.5 0. ]
lustgehegen,[1.  0.  0.5 0. ]
silberstern,[1. 0. 0.]
durchlärmte,[1.  0.5 0. ]
brautgefährt,[1.  0.  0.5]
demutvollem,[1.  0.  0.5 0. ]
mittnachtstille,[1.  0.  0.5 0. ]
apollonius,[0. 1. 0. 0.]
pomphaft,[1. 0.]
festmusik,[1.  0.  0.5]
zauberdach,[1.  0.  0.5]
brautsitz,[1.  0.5]
reihenweis,[1.  0.  0.5]
geisterschar,[1.  0.  0.5]
jaspistäfelung,[1.  0.  0.  0.5 0. ]
hingemaltes,[1.  0.  0.5 0. ]
baumgerank,[1.  0.  0.5]
feierort,[1.  0.  0.5]
unwillkommnen,[1.  0.  0.5 0. ]
liebestunden,[1.  0.5 0. ]
andachtlosen,[1. 0. 0. 0.]
hälserecken,[1.  0.  0.5 0. ]
würzholz,[1.  0.5]
teppichfalten,[1.  0.  0.5 0. ]
räucherbecken,[1.  0.  0.5 0. ]
rauchgewinden,[1.  0.  0.5 0. ]
zwillingswölkchen,[1.  0.  0.5 0. ]
leopardentatzen,[0.  0.  1.  0.  0.5 0. ]
erntefeld,[1.  0.  0.5]
goldgerät,[1.  0.  0.5]
lieblichleisen,[1.  0.  0.5 0. ]
griechensprache,[1.  0.5 0.  0. ]
freudeschall,[1.  0.  0.5]
natterzungen,[1.  0.  0.5 0. ]
allzuwacher,[1.  0.  0.5 0. ]
hintauche,[1.  0.5]
speergras,[1.  0.5]
umfalten,[1.  0.5 0. ]
zauberpracht,[1.  0.  0.5]
bergesschoß,[1.  0.  0.5]
meeresnacht,[1.  0.  0.5]
hinüberschickte,[0.  1.  0.5 0. ]
brauenrunzeln,[1.  0.  0.5 0. ]
hingepreßt,[1.  0.  0.5]
gästeschar,[1.  0.  0.5]
gewissensnot,[0.  1.  0.  0.5]
korinther,[0. 1. 0.]
graubärtigen,[1.  0.5 0.  0. ]
wimperlosen,[1. 0. 0. 0.]
zufriednem,[1.  0.5 0. ]
lebensatem,[1.  0.  0.5 0.  0. ]
trauerdunkel,[1.  0.  0.5 0. ]
wolkenbank,[1.  0.  0.5]
schilfversteck,[1.  0.  0.5]
szepterlos,[1.  0.  0.5]
herrscherauge,[1.  0.5 0.  0. ]
hochgewachsne,[1.  0.  0.5 0. ]
memphischer,[1. 0. 0.]
ergrolle,[0. 1. 0.]
leidgeschick,[1.  0.  0.5]
orgelstimme,[1.  0.  0.5 0. ]
trauerworte,[1.  0.  0.  0.5 0. ]
wogenbrausen,[1.  0.  0.5 0. ]
grünberockten,[1.  0.5 0. ]
wachgeschaukelt,[1.  0.  0.5 0. ]
tränenworte,[1.  0.  0.5 0. ]
steingebild,[1.  0.  0.5]
domgewölbter,[1.  0.  0.5 0. ]
thea,[0.5]
hyperions,[0. 0. 1. 0.]
runzelstirne,[1.  0.  0.5]
saturnens,[0. 1. 0.]
grabesfern,[1.  0.  0.5]
lichtverlassen,[1.  0.  0.5 0. ]
feuerschlund,[1.  0.  0.5]
höllengähnen,[1.  0.  0.5 0. ]
trompetenblasen,[0.  1.  0.  0.5 0. ]
triumphgetön,[0.  1.  0.  0.5]
herrscherhöhn,[1.  0.5 0. ]
verkündungsruf,[0.  1.  0.  0.5]
silbersanftes,[1.  0.5 0. ]
himmelskindern,[1.  0.  0.5 0. ]
götterlocken,[1.  0.  0.5 0. ]
theas,[0.5]
entstürmte,[0. 1. 0.]
zorneswort,[1.  0.  0.5]
leidenstränen,[1.  0.  0.5 0. ]
lehnspflicht,[1.  0.5 0. ]
mammuthbrut,[1.  0.  0.5]
feuerkugel,[1.  0.  0.5 0. ]
erdenvolk,[1.  0.  0.5]
hundelaut,[1.  0.  0.5]
totenglöckchens,[1. 0. 0. 0.]
lampenlied,[1.  0.  0.5]
bronznen,[1. 0.]
rossewiehern,[1.  0.  0.5 0. ]
weihrauchwellen,[1.  0.  0.5 0. ]
aufwärtsdampften,[1.  0.  0.5 0. ]
angstverwirrte,[1.  0.  0.5 0. ]
flügelgeister,[1.  0.  0.5 0. ]
zusammenrennen,[0.  1.  0.  0.5 0. ]
durcheinanderrüttelt,[0.  0.  1.  0.  0.5 0. ]
feierflöten,[1.  0.  0.5 0. ]
gemessne,[0. 1. 0.]
rosengleich,[1.  0.  0.5]
ätherzarten,[1.  0.5 0.  0. ]
taubenflug,[1.  0.  0.5]
bogenhallen,[1.  0.  0.5 0. ]
donnerrollen,[1.  0.5 0.  0. ]
graungestalten,[1.  0.  0.5 0. ]
langohrige,[1.  0.5 0.  0. ]
herrscherherrlichkeit,[1.  0.5 0.  0.  0. ]
schlummerhallen,[1.  0.5 0.  0. ]
feuergrenzen,[1.  0.  0.5 0. ]
weiterpflanzt,[1.  0.  0.5]
muskelstarke,[1.  0.  0.5 0. ]
verschlafnes,[0. 1. 0.]
koluren,[0. 1. 0.]
erdenzeiten,[1.  0.  0.5 0. ]
marmortafeln,[1.  0.  0.5 0. ]
faßbar,[1. 0.]
entgegenbebend,[0.  1.  0.  0.5 0. ]
urgötter,[1.  0.5 0. ]
morgenweben,[1.  0.  0.5 0. ]
nachtbereiche,[1.  0.  0.5 0. ]
wolkenrücken,[1.  0.  0.5 0. ]
weltallräumen,[1.  0.  0.5 0. ]
coelus,[1. 0.]
herzgefühle,[1.  0.  0.  0.  0.5]
himmelhehr,[1.  0.  0.5]
durchtoben,[0. 1. 0.]
todessöhne,[1.  0.  0.5 0. ]
weltgeflüster,[1.  0.  0.5 0. ]
perlenmeere,[1.  0.  0.5 0. ]
wasserstürze,[1.  0.  0.5 0. ]
traumgebilden,[1.  0.  0.5 0. ]
klagenest,[1. 0. 0. 0.]
zottiger,[1. 0. 0.]
schiefergrat,[1.  0.5 0. ]
kettenbanden,[1.  0.  0.5 0. ]
coeus,[1.]
gyges,[1. 0.]
briareus,[0. 1.]
dolor,[1. 0.]
porphyrion,[0. 0. 1. 0.]
verbissner,[0.5 1.  0. ]
festgeschlossne,[1.  0.  0.5 0. ]
phoebe,[1. 0.]
druidenblöcke,[0.  1.  0.5 0. ]
verlassnem,[0. 1. 0.]
novemberregen,[0.  1.  0.  0.5 0. ]
creus,[0.5]
zersprungner,[0. 1. 0.]
iäpetus,[1. 0. 0.]
cottus,[1. 0.]
verträumtheit,[0. 1. 0.]
palmschattige,[1. 0. 0. 0.]
oxus,[1.]
gangesinseln,[1.  0.  0.5 0. ]
klippenrande,[1.  0.  0.5 0. ]
tigerwild,[1.  0.  0.5]
löwenlauernd,[1.  0.  0.5 0. ]
tiergestalt,[1.  0.  0.5]
phorkus,[1. 0.]
oceanus,[0. 1.]
clymene,[0. 1. 0.]
ops,[0.5]
fichtenwipfeln,[1.  0.  0.5 0. ]
ebnem,[1. 0.]
schwerbeladne,[1.  0.5 0.  0. ]
ohnmachtweh,[1.  0.  0.5]
schwarzdünne,[1.  0.  0.5 0. ]
urmächtiger,[1.  0.5 0.  0. ]
bergeswelt,[1.  0.  0.5]
erforscher,[0. 1. 0.]
urerstem,[1. 0.]
sterniger,[1. 0. 0.]
ebbewogen,[1.  0.  0.5 0. ]
warnungsbild,[1.  0.  0.5]
wassergrotten,[1.  0.5 0. ]
hinreifte,[1.  0.5 0. ]
entragen,[0. 1. 0.]
vollkommneres,[1. 0. 0. 0.]
formenlose,[1.  0.  0.5 0. ]
großgefüttert,[1.  0.  0.5 0. ]
waldesbäume,[1.  0.  0.5 0. ]
schönheitsglanz,[1.  0.  0.5]
schmerzgeschick,[1.  0.  0.  0.5]
unbeachtetste,[1.  0.  0.5 0.  0. ]
fiebermund,[1.  0.  0.5]
tränenmildem,[1.  0.  0.5 0. ]
prophezeihn,[0. 0. 1.]
geklaffte,[0. 1. 0.]
grünbebuschtem,[1.  0.  0.5 0. ]
perlentropfen,[1.  0.  0.5 0. ]
ölbaumzweig,[1.  0.  0.5]
angstverwirrter,[1.  0.  0.5 0. ]
kieselufer,[1.  0.5]
durchspülten,[1.  0.5 0. ]
klippenfelsen,[1.  0.  0.5 0. ]
felsenplatte,[1.  0.  0.5 0. ]
überdummen,[0. 1. 0.]
waffenzeug,[1.  0.  0.5]
schreckensturzes,[1.  0.5 0.  0.  0. ]
durchzuläutern,[1.  0.  0.5 0. ]
zackenstachel,[1.  0.  0.5 0. ]
wegzusengen,[1.  0.  0.  0.5]
stillsanfter,[1.  0.5 0. ]
flügelding,[1.  0.  0.5]
silberblassem,[1.  0.  0.5 0.  0. ]
morgenhellster,[1.  0.  0.5 0. ]
ewigwilden,[1.  0.5 0. ]
eingedunkelt,[1.  0.  0.5 0. ]
granitner,[0. 1. 0.]
numidisch,[0. 1. 0.]
phorcus,[1. 0.]
turmgleich,[1.  0.5]
delphisch,[0. 1.]
wonnigem,[1. 0. 0.]
sprudelquell,[1.  0.  0.5]
zartlippige,[1.  0.5 0. ]
cycladen,[0. 1. 0.]
haselstauden,[1.  0.  0.5 0. ]
sonnenriese,[1.  0.  0.5 0. ]
laubengrund,[1.  0.  0.5]
murmellaut,[1.  0.  0.5]
durchtropften,[1.  0.5 0. ]
unwegbare,[1.  0.5 0.  0. ]
schmerzbeseligt,[1.  0.  0.5 0. ]
tönewunder,[1.  0.  0.5 0. ]
altehrwürdigen,[0.  1.  0.5 0.  0. ]
schmerzbewegt,[1.  0.  0.5]
durchirr,[1.  0.5]
götterstimmen,[1.  0.  0.5 0. ]
erweckung,[0. 1. 0.]
todesschmerzen,[1.  0.  0.5 0. ]
umwogten,[1.  0.5 0. ]
greifensee,[1.  0.  0.5]
gäh,[0.5]
vielbekannte,[1.  0.  0.5 0. ]
heerdenglocken,[1.  0.  0.  0.5 0. ]
weidereichen,[1.  0.  0.5 0. ]
verlehmtes,[0. 1. 0.]
entschreitet,[0. 1. 0.]
kriegerheer,[1.  0.  0.5]
räfels,[1. 0.]
lorze,[1. 0.]
gnadenzeichen,[1.  0.  0.5 0. ]
fackelbränden,[1.  0.  0.5 0. ]
allererst,[1. 0. 0. 0.]
heldenaugen,[1.  0.  0.  0.5 0. ]
höllenwerke,[1.  0.  0.5 0. ]
leichenwall,[1.  0.  0.5]
trommete,[1. 0. 0.]
hellflammend,[1.  0.5 0. ]
flammenreiche,[1.  0.  0.5 0. ]
feuerkreis,[1.  0.  0.5]
rächerische,[1. 0. 0. 0.]
unedlem,[1.  0.5 0. ]
reding,[1. 0.]
wildhanns,[1.  0.5]
thalrevieren,[1.  0.5 0.  0. ]
jägerpaar,[1.  0.  0.5]
schweizertreue,[1.  0.  0.5]
tschingels,[1. 0.]
bläsi,[1. 0.]
wohlbedacht,[1.  0.  0.5]
valzüber,[1.  0.  0.5]
hausstock,[0.5]
sernft,[0.5]
berggeist,[1.  0.5]
weidmannslust,[1.  0.  0.5]
windeseil,[1.  0.5]
feindesblick,[1.  0.  0.5]
betret,[0. 1.]
klafterweite,[1.  0.  0.5 0. ]
felsenthales,[1.  0.  0.5 0. ]
todtenbette,[1.  0.  0.5 0. ]
menschenhülfe,[1.  0.  0.5 0. ]
hoffnungsschein,[1.  0.  0.5]
gletscherbach,[1.  0.  0.5]
höhenrauch,[1.  0.  0.5]
tödi,[1. 0.]
hochgewitter,[1.  0.  0.5 0. ]
entstrahlt,[0. 1.]
muthigt,[1.]
allmälig,[0. 1. 0.]
zweifelvollen,[1. 0. 0. 0.]
tiefgebeugten,[1.  0.  0.5 0. ]
hannsens,[1. 0.]
waizenbrot,[1.  0.  0.5]
aetzt,[1.]
gemsbock,[1.  0.5]
weidmannsglück,[0. 0. 1.]
plaffeien,[0. 1. 0.]
unterfutter,[1.  0.  0.5 0. ]
plaffeier,[1. 0. 0.]
joggel,[1. 0.]
kundentücher,[1.  0.  0.5 0. ]
joggli,[1. 0. 0.]
joggeli,[1. 0. 0.]
donnersfein,[1.  0.  0.5]
faße,[1. 0.]
lisel,[1. 0.]
fortgedrückt,[1.  0.  0.5]
verschleckte,[0. 1. 0.]
doktormitteln,[1.  0.  0.5 0. ]
deube,[1. 0.]
maladeite,[0. 0. 1. 0.]
tischlerleim,[1. 0. 0.]
unbeglückten,[1.  0.  0.5 0. ]
fegfeuerqualen,[1.  0.  0.  0.5 0. ]
kaldaunen,[0. 1. 0.]
kratten,[1. 0.]
eierernte,[1.  0.  0.5 0. ]
trennungseid,[1.  0.  0.5]
hexenmaid,[1.  0.  0.5]
ruhmbedeckt,[1.  0.  0.5]
wiggi,[1. 0.]
starrn,[0.5]
güldenklee,[1.  0.5]
rauti,[1. 0.]
schlachtgewühl,[1.  0.5 0. ]
silberdom,[1.  0.  0.5]
entwallend,[0. 1. 0.]
hochgestalten,[1.  0.  0.5 0. ]
rautikessel,[1.  0.  0.5 0. ]
schwertgesell,[1.  0.5 0. ]
hierunten,[1. 0. 0.]
ammann,[1. 0.]
tafft,[0.5]
mathias,[0. 1. 0.]
ambüel,[0. 1.]
venner,[1. 0.]
weesen,[1. 0.]
glarner,[1. 0.]
schneisingen,[1. 0. 0.]
felsenzinne,[1.  0.  0.5 0. ]
löwenstark,[1.  0.  0.5]
verderbenvoller,[0.  1.  0.  0.5 0. ]
riesenblöcke,[1.  0.  0.5 0. ]
müthlein,[1. 0.]
heldenvölklein,[1.  0.  0.5 0. ]
erdonnert,[0. 1. 0.]
schwyzerlande,[1.  0.  0.5 0. ]
schreckenswahn,[1.  0.5 0. ]
eidsgenossen,[1.  0.  0.5 0. ]
mäder,[1. 0.]
niedermäh,[1.  0.  0.5]
landenberge,[1.  0.  0.5 0. ]
unterwalden,[1.  0.  0.5 0. ]
todtengarten,[1.  0.  0.5 0. ]
rapperswylern,[1.  0.  0.5 0. ]
ringgenberg,[1.  0.  0.5]
bonstetten,[0. 1. 0.]
thierstein,[1.  0.5]
limmatstrand,[1.  0.  0.5]
ulerich,[1. 0.]
schönlöwe,[1.  0.5 0. ]
frauenfelder,[1.  0.  0.5 0. ]
menschenmahde,[1.  0.  0.5 0. ]
tockenburger,[1.  0.  0.5 0. ]
thorberg,[1.  0.5]
tockenburg,[1.  0.  0.5]
montfort,[1.  0.5]
ehrfurchsbaar,[1.  0.  0.5]
rettungsbrücke,[1.  0.  0.5 0. ]
werdenberger,[1.  0.  0.5 0. ]
schlachtgewalt,[1.  0.5 0. ]
beglingen,[0. 1. 0.]
kirenzberg,[0.  1.  0.5]
glarnertanne,[1.  0.  0.5 0. ]
grepa,[1. 0.]
longa,[1. 0.]
ausgefochtnem,[1.  0.  0.5 0. ]
schirmern,[1. 0.]
glaris,[1. 0.]
riesengräber,[1.  0.  0.5 0. ]
todtenhügel,[1.  0.  0.5 0. ]
allernächst,[1. 0. 0.]
linth,[0.5]
ritterleichen,[1. 0. 0. 0.]
angriffsteine,[1.  0.  0.5 0. ]
löwenkampf,[1.  0.  0.5]
glarnermannen,[1.  0.  0.5 0. ]
rutenums,[1. 0. 0.]
ruteno,[1. 0. 0.]
frischbegraben,[1.  0.5 0.  0. ]
eilften,[1. 0.]
angriffssteins,[1.  0.  0.5]
feindeskranz,[1.  0.  0.5]
siechenhaus,[1.  0.5 0. ]
riesensarg,[1.  0.  0.5]
birs,[0.5]
leichenau,[0. 0. 1. 0.]
urnerblut,[1.  0.  0.5]
schlummerschwer,[1.  0.5 0. ]
münchenstein,[1.  0.  0.5]
frankenfreund,[1.  0.  0.5]
fuchsbart,[1.  0.5]
urnerangesicht,[1.  0.  0.  0.  0.5]
ungefüge,[1.  0.  0.5 0. ]
innstrom,[1.  0.5]
rhätus,[1. 0.]
genüberliegen,[0.  1.  0.5 0. ]
malserheide,[1.  0.  0.5 0. ]
graubündnerheld,[0. 0. 1. 0.]
fontana,[0. 1. 0.]
oestreichs,[1.  0.5]
muthiglich,[1. 0.]
bündnerspeere,[1.  0.  0.5 0. ]
bündnerschwerter,[1.  0.  0.5 0. ]
fünftausend,[1.  0.5 0. ]
siegesjubel,[1.  0.  0.5 0. ]
sonnengluth,[1.  0.  0.5]
hellrauschend,[1.  0.5 0. ]
hergestossen,[1.  0.  0.5 0. ]
frühlingsmild,[1.  0.  0.5]
wettersturm,[1.  0.  0.5]
gattenliebe,[1.  0.  0.5 0. ]
silbergreis,[1.  0.  0.5]
windesflug,[1.  0.  0.5]
blumenküste,[1.  0.  0.5 0. ]
glückverwöhnt,[1.  0.  0.  0.5]
geschwisterliebe,[0.  1.  0.5 0.  0. ]
elternsegen,[1.  0.  0.5 0. ]
blüthenzweigen,[1.  0.5 0. ]
sternenschrift,[1.  0.  0.5]
riesenkessel,[1.  0.  0.5 0. ]
marmorschalen,[1.  0.  0.5 0. ]
opf,[0.5]
lichtgewande,[1.  0.  0.5 0. ]
ertoste,[0. 1. 0.]
trostgewiß,[1.  0.  0.5]
bethränte,[0. 1. 0.]
bergvergißmeinnicht,[0.5 0.  1.  0.  0. ]
felsenzahne,[1.  0.  0.5 0. ]
firnenluft,[1.  0.  0.5]
felsenzweig,[1.  0.  0.5]
riesenwiege,[1.  0.  0.5 0. ]
wonnevolle,[1.  0.  0.5 0. ]
mohntrank,[1.  0.5]
zweifelsturm,[1.  0.  0.  0.5]
weihestunden,[1.  0.  0.5 0. ]
außenleben,[1.  0.  0.5 0. ]
erdenrechnung,[1.  0.  0.5 0. ]
lebensblume,[1.  0.  0.5 0. ]
ahnungreiches,[1.  0.  0.5 0. ]
genesungsort,[0.  1.  0.  0.5]
bethränt,[0. 1.]
umfah,[0. 1.]
frühlingskeimen,[1.  0.  0.5 0. ]
märzenglocken,[1.  0.  0.5 0. ]
stromesfall,[1.  0.  0.5]
sterbgewand,[1.  0.  0.5]
ahnungsschauer,[1.  0.  0.5 0. ]
heimatsbrief,[1.  0.  0.5]
schweizerknaben,[1.  0.  0.5 0. ]
bubenscherz,[1.  0.  0.5]
schweizerjüngling,[1.  0.  0.5 0. ]
schlachtenliedes,[1.  0.5 0.  0. ]
schweizermanne,[1.  0.  0.5 0. ]
ruhevoller,[1.  0.  0.5 0. ]
schweizergreise,[1.  0.  0.5 0. ]
hallenreichem,[1.  0.  0.5 0. ]
schweizerfrauen,[1.  0.  0.5 0. ]
frauensang,[1.  0.  0.  0.5]
männersang,[1.  0.  0.5]
bergsturm,[1.  0.5]
alpenland,[1.  0.  0.5]
manigfalt,[1. 0. 0. 0.]
wimpelzeichen,[1.  0.  0.5 0. ]
silbergipfel,[1.  0.  0.5 0. ]
alpenröschen,[1.  0.  0.5 0. ]
steigens,[1. 0.]
himmelslüft,[1.  0.  0.5]
mastschwein,[1.  0.5]
schattenplätzchen,[1.  0.5 0.  0. ]
gewitterhaft,[0. 1. 0. 0.]
schwunggefiedér,[1.  0.5 0. ]
getroffne,[0. 1. 0.]
strahlenhand,[1.  0.  0.5]
gletscherwinde,[1.  0.  0.5 0. ]
weidenschatten,[1.  0.  0.5 0. ]
kindesscherz,[1.  0.  0.5]
ehversprechen,[1.  0.  0.5 0. ]
versprochne,[0. 1. 0.]
kirchengang,[1.  0.  0.5]
stolzgehobnen,[1.  0.  0.  0.5]
gegebnes,[0. 1. 0.]
zeugenpflicht,[1.  0.  0.5]
landquart,[1.  0.  0.5]
kräuterreich,[1.  0.  0.5]
wiesenthal,[1.  0.  0.5]
epheukranz,[1.  0.5]
friedereicher,[1.  0.  0.5 0. ]
mähderinnen,[1. 0. 0. 0.]
waldeslust,[1.  0.  0.5]
löwenkühnem,[1.  0.  0.5 0. ]
alpenrosengluth,[1.  0.  0.  0.  0.5]
geisterwehen,[1.  0.  0.5 0. ]
zaubervoll,[1.  0.  0.5]
feuerschnaubendem,[1.  0.  0.5 0.  0. ]
todtenvolks,[1.  0.  0.5]
alpenpracht,[1.  0.  0.5]
wehmuthsanfter,[1.  0.5 0. ]
erdefern,[1.  0.  0.5]
seewis,[1.  0.5]
riesenschaar,[1.  0.  0.5]
bogenkreis,[1.  0.  0.5]
blumenzier,[1. 0. 0.]
schweizerblut,[1.  0.  0.5]
schattenhaine,[1.  0.5 0.  0. ]
hallwyl,[0. 1.]
todtentanze,[1.  0.  0.5 0. ]
apfelwald,[1.  0.  0.5]
gotterbarm,[1.  0.5]
menschenbrüder,[1.  0.  0.5 0. ]
bruderbild,[1.  0.  0.5]
blutgeschrei,[1.  0.  0.5]
hohenzorn,[1.  0.  0.5]
hochgebäumt,[1.  0.  0.5]
thur,[0.5]
hirzen,[1. 0.]
fluße,[1.]
bischofzell,[1.  0.  0.5]
zofingens,[1. 0. 0.]
niklaus,[1. 0.]
hellepart,[1.  0.  0.5]
felsgekeilt,[1.  0.  0.5]
struth,[0.5]
speerwald,[1.  0.5]
hochgemuth,[1.  0.  0.5]
riesenthurm,[1.  0.  0.5]
leugleich,[1.  0.5]
gestumpft,[0. 1.]
gefaustet,[1. 0.]
panners,[1. 0.]
panner,[1. 0.]
todtenhaus,[1.  0.  0.5]
leichenwacht,[1.  0.  0.5]
pannerherrn,[1.  0.  0.5]
zugerlande,[1.  0.  0.5 0. ]
zeddelein,[1. 0. 0.]
flüb,[0.5]
hauenstein,[1.  0.  0.5]
häller,[1. 0.]
hämmerlein,[1. 0. 0.]
fiedelbogen,[1.  0.  0.5 0. ]
geschweigt,[0. 1.]
schweizermann,[1.  0.  0.5]
überspien,[0.5 1. ]
gottlieben,[1.  0.5 0. ]
thurigau,[1. 0. 0.]
kerkerloch,[1.  0.  0.5]
klosterkämmerlein,[1.  0.  0.5 0.  0. ]
todtschwach,[1.  0.5]
klosterhuhn,[1.  0.  0.5]
hühnlein,[1. 0.]
bißlein,[1. 0.]
schwabenkrieg,[1.  0.5 0. ]
einmals,[1. 0.]
roseneck,[1.  0.  0.  0.5]
fünfmalhundert,[0.5 0.  1.  0. ]
waffenthat,[1.  0.  0.5 0. ]
rstes,[1. 0.]
rittersfrau,[1.  0.  0.5]
heimatgau,[1.  0.  0.5]
rosenecker,[1.  0.  0.  0.5 0. ]
dankgerührt,[1.  0.  0.5]
abul,[1. 0.]
fürstenstirne,[1.  0.  0.5 0. ]
wasserstral,[1.  0.  0.5 0. ]
jagdgethier,[1.  0.5]
seidenstrick,[1.  0.  0.5]
vollgewähr,[1.  0.  0.5]
kennerblick,[1.  0.  0.5]
menschenhaufe,[1.  0.  0.5 0. ]
sporentritten,[1.  0.  0.5 0. ]
ritterschwarm,[1.  0.  0.5]
amboise,[0. 1. 0.]
mordgerüst,[1.  0.  0.5]
leibtrabanten,[1.  0.  0.5 0. ]
friedensbrecher,[1.  0.  0.5 0. ]
genad,[0. 1.]
henkertodes,[1.  0.  0.5 0. ]
todesblock,[1.  0.  0.5]
lehensherren,[1.  0.  0.5 0. ]
lotharinger,[1.  0.  0.5 0. ]
eilfte,[1. 0.]
troßt,[0.5]
herrschgewalt,[1.  0.5 0. ]
fürstenmeineid,[0.5 0.  1.  0. ]
castelnau,[1. 0. 0.]
noizai,[0. 1.]
hochverräthern,[1.  0.  0.5]
richtersitz,[1.  0.  0.5]
brunnenstrahl,[1.  0.  0.5]
mattenkleid,[1.  0.  0.5]
sonntagsabendstille,[1.  0.  0.5 0.  0. ]
duftumschleiert,[1.  0.  0.5 0. ]
aarenwellen,[1.  0.  0.5 0. ]
gluthgefärbte,[1.  0.  0.5 0. ]
sonntagabendsstille,[1.  0.  0.  0.5 0.  0. ]
cigarrendampfe,[0.  1.  0.  0.5 0. ]
stubenleben,[1.  0.  0.5 0. ]
nebelbilder,[1.  0.  0.5 0. ]
baarer,[1. 0.]
schaal,[0.5]
jolkos,[1. 0.]
prophetenlied,[0.  1.  0.  0.5]
silberstrande,[1.  0.5 0. ]
nebeltriften,[1.  0.  0.5 0. ]
jolkosstrand,[1.  0.  0.5]
segenbringerin,[1.  0.  0.5 0.  0. ]
götterehre,[1.  0.  0.5 0. ]
ueppig,[1.  0.5]
pelias,[1. 0. 0.]
entgegenhielt,[0.  1.  0.  0.5]
zauberschild,[1.  0.  0.5]
grabestiefen,[1.  0.  0.5 0. ]
scythen,[1. 0.]
hinfürder,[1.  0.5 0. ]
griechensöhnen,[1.  0.5 0.  0. ]
jugendreizen,[1.  0.  0.5 0. ]
sturmgetos,[1.  0.5 0. ]
tingeweide,[1. 0. 0. 0.]
hundgeheul,[1.  0.  0.5]
zauberlichte,[1.  0.  0.5 0. ]
gespensterschaar,[0.  1.  0.  0.5]
flammenschnaubendem,[1.  0.  0.5 0.  0. ]
andachtsgraun,[1.  0.  0.5]
zauberkräuter,[1.  0.  0.5 0. ]
zaubersegen,[1.  0.  0.5 0. ]
tiefgebückten,[1.  0.  0.5 0. ]
